1,Benchmark
3.40556,7.18501
5.22864,8.20458
13.4659,24.78756
10.43689,18.73837
8.91363,22.75848
7.39327,13.21626
4.2643,8.36256
5.39357,10.91619
6.18782,16.99368
7.3182,13.40383
9.88085,17.31505
5.44694,13.83743
1.84632,6.42372
,
,
,
,
